Integer Structure Map — LLaMA v2
Scanned 290/291 tensors (eps=0.1, 1 unsupported types skipped)
Q4_0 max entropy = 4.0 bits (16 uniform levels). Lower = more structured.

TENSOR                                          TYPE    ELEMS ENTROPY  EFF_LV  %LOW_E MAX|W|    %ZERO
------------------------------------------------------------------------------------------------------------
blk.0.attn_q.weight                             Q4_0    16.8M   2.836     7.1   13.0%  0.773    99.8%
  blk.1.attn_output.weight — entropy 3.250 (9.5 effective levels), 0.6% low-entropy blocks
    └─ top levels: 0:14.6%, 1:12.9%, -1:12.9%, 2:9.9%, -2:9.8%
  blk.1.attn_q.weight — entropy 3.319 (10.0 effective levels), 0.5% low-entropy blocks
    └─ top levels: 0:13.2%, 1:12.1%, -1:12.1%, 2:9.8%, -2:9.8%
  blk.1.attn_k.weight — entropy 3.320 (10.0 effective levels), 0.3% low-entropy blocks
    └─ top levels: 0:13.2%, 1:12.1%, -1:12.1%, 2:9.9%, -2:9.9%
  blk.1.attn_v.weight — entropy 3.354 (10.2 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:13.0%, 1:11.9%, -1:11.9%, 2:9.7%, -2:9.7%
  blk.2.attn_k.weight — entropy 3.363 (10.3 effective levels), 0.5% low-entropy blocks
    └─ top levels: 0:12.4%, -1:11.5%, 1:11.5%, 2:9.7%, -2:9.7%
  blk.0.attn_v.weight — entropy 3.367 (10.3 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:12.9%, 1:11.7%, -1:11.7%, 2:9.6%, -2:9.6%
  blk.31.ffn_down.weight — entropy 3.367 (10.3 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:12.4%, -1:11.6%, 1:11.6%, 2:9.8%, -2:9.8%
  blk.2.attn_q.weight — entropy 3.370 (10.3 effective levels), 0.3% low-entropy blocks
    └─ top levels: 0:12.2%, 1:11.4%, -1:11.4%, 2:9.7%, -2:9.6%
  blk.4.attn_k.weight — entropy 3.380 (10.4 effective levels), 0.3% low-entropy blocks
    └─ top levels: 0:12.0%, 1:11.3%, -1:11.3%, 2:9.6%, -2:9.6%
  blk.3.attn_k.weight — entropy 3.380 (10.4 effective levels), 0.3% low-entropy blocks
    └─ top levels: 0:12.0%, 1:11.3%, -1:11.3%, -2:9.6%, 2:9.6%
  blk.3.attn_q.weight — entropy 3.382 (10.4 effective levels), 0.2% low-entropy blocks
    └─ top levels: 0:12.0%, 1:11.3%, -1:11.3%, 2:9.7%, -2:9.6%
  blk.30.ffn_down.weight — entropy 3.383 (10.4 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:12.0%, 1:11.4%, -1:11.4%, 2:9.7%, -2:9.7%
  blk.5.attn_k.weight — entropy 3.385 (10.4 effective levels), 0.2% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.3%, -1:11.3%, -2:9.7%, 2:9.6%
  blk.4.attn_q.weight — entropy 3.385 (10.4 effective levels), 0.2% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, -2:9.6%, 2:9.6%
  blk.31.attn_q.weight — entropy 3.385 (10.4 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.31.attn_k.weight — entropy 3.387 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.30.attn_q.weight — entropy 3.388 (10.5 effective levels), 0.2% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.5.attn_q.weight — entropy 3.388 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.7%
  blk.24.attn_k.weight — entropy 3.390 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.29.attn_q.weight — entropy 3.391 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.22.attn_k.weight — entropy 3.391 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.7%
  blk.29.attn_k.weight — entropy 3.391 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.26.attn_k.weight — entropy 3.391 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.7%
  blk.21.attn_k.weight — entropy 3.391 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.6.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.6%
  blk.23.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.7.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.6%
  blk.6.attn_q.weight — entropy 3.392 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.6%
  blk.29.ffn_down.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.0.ffn_down.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.15.ffn_down.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.20.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.30.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.9.attn_k.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.7.attn_q.weight — entropy 3.392 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.7%
  blk.3.attn_output.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.13.ffn_down.weight — entropy 3.392 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.28.attn_q.weight — entropy 3.392 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.10.ffn_down.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.25.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.11.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.6%
  blk.8.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.10.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.27.attn_q.weight — entropy 3.393 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.19.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.11.attn_v.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, -2:9.6%, 2:9.6%
  blk.31.attn_v.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.6%
  blk.2.attn_v.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:12.0%, 1:11.2%, -1:11.2%, -2:9.6%, 2:9.6%
  blk.12.attn_k.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.14.ffn_down.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.12.ffn_down.weight — entropy 3.393 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.14.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.6%
  blk.11.ffn_down.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.16.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.7%
  blk.26.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.6%
  blk.9.ffn_down.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.7%
  blk.7.attn_v.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.9.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.15.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.16.ffn_down.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.7%
  blk.22.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.1%, -2:9.7%, 2:9.6%
  blk.8.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.6%
  blk.18.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.28.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.6.attn_v.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.13.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.6%
  blk.23.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.1%, -2:9.7%, 2:9.6%
  blk.17.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.6%
  blk.27.attn_k.weight — entropy 3.394 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.21.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.3.attn_v.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, -2:9.6%, 2:9.6%
  blk.8.attn_v.weight — entropy 3.394 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.25.attn_q.weight — entropy 3.394 (10.5 effective levels), 0.1% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.2.attn_output.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.16.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.13.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, -2:9.7%, 2:9.7%
  blk.24.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.12.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, -2:9.6%, 2:9.6%
  blk.20.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.8.ffn_down.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.15.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.7%
  blk.9.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.10.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.16.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.5.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.19.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.7%, 2:9.7%
  blk.13.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.5.attn_output.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.2%, 2:9.7%, -2:9.6%
  blk.31.ffn_up.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, -2:9.7%, 2:9.7%
  blk.11.attn_q.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.15.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, -1:11.2%, 1:11.2%, 2:9.6%, -2:9.6%
  blk.4.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.14.attn_v.weight — entropy 3.395 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.9%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.17.attn_v.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.2%, 1:11.2%, -2:9.6%, 2:9.6%
  blk.18.attn_q.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.7%, 2:9.7%
  blk.28.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.2%, 2:9.7%, -2:9.7%
  blk.10.attn_q.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.12.attn_q.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.2%, 1:11.1%, 2:9.7%, -2:9.6%
  blk.7.attn_output.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.7.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.7%, 2:9.7%
  blk.18.attn_v.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.17.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.7%, 2:9.7%
  blk.6.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.5.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.1.ffn_up.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.4.ffn_down.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.2%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.31.ffn_gate.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.14.attn_q.weight — entropy 3.396 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.17.attn_q.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.1.ffn_down.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.19.attn_v.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.29.attn_v.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.18.ffn_down.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.7%, 2:9.7%
  blk.20.attn_v.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.2%, -1:11.2%, 2:9.6%, -2:9.6%
  blk.30.attn_v.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.0.ffn_up.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.19.ffn_down.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.6.ffn_up.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.10.ffn_up.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.5.ffn_up.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.6%, 2:9.6%
  blk.6.attn_output.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, -2:9.7%, 2:9.6%
  blk.28.attn_v.weight — entropy 3.397 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.21.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.24.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.7.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.27.ffn_down.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.9.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.4.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.3.ffn_down.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, 2:9.7%, -2:9.7%
  blk.26.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.30.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.23.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.2.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.8.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.1.ffn_gate.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, 2:9.7%, -2:9.6%
  blk.3.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.11.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, 2:9.6%, -2:9.6%
  blk.22.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.8%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
  blk.20.ffn_down.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.25.attn_v.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.26.ffn_down.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.7%
  blk.8.attn_output.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.6%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.31.attn_output.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.29.ffn_up.weight — entropy 3.398 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.7%, -2:9.6%
  blk.27.attn_v.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, -1:11.1%, 1:11.1%, -2:9.6%, 2:9.6%
  blk.12.ffn_up.weight — entropy 3.399 (10.5 effective levels), 0.0% low-entropy blocks
    └─ top levels: 0:11.7%, 1:11.1%, -1:11.1%, 2:9.6%, -2:9.6%
